submission_time,todays_date,ward,hh_head_icf_language,num_houses,house_wall,house_wall_specify,house_roof,house_roof_specify,main_water_source,main_water_source_specify,toilet_type,main_lighting,main_lighting_other,household_possessions,own_cattle,num_hh_members,instanceID,KEY,wid,cluster,lng,lat
2023-07-17T11:50:30Z,2023-07-17,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,7,uuid:342b0444-8ce8-4dc4-9c3a-dd0f83143b31,uuid:342b0444-8ce8-4dc4-9c3a-dd0f83143b31,2471,95,-4.642833865722695,39.3405597804861
2023-07-17T11:50:29Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,1,uuid:ae9dd22c-185d-49c8-9ad9-1a45e4aead6d,uuid:ae9dd22c-185d-49c8-9ad9-1a45e4aead6d,2563,53,-4.524600480664582,39.30738667540109
2023-07-17T11:50:28Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Batteries,NA,Cellphone,no,6,uuid:bf8cb1e4-30a3-4dd0-8e9f-80e35b831d82,uuid:bf8cb1e4-30a3-4dd0-8e9f-80e35b831d82,2563,53,-4.524886624798749,39.307068887637264
2023-07-17T11:50:20Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Candles,NA,None,no,6,uuid:c58a0f87-cd00-4085-9a82-6a42ad1dec38,uuid:c58a0f87-cd00-4085-9a82-6a42ad1dec38,2471,95,-4.640335769054584,39.34258890661168
2023-07-17T11:49:44Z,2023-07-17,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,None,no,1,uuid:1cf81e9c-82eb-47f8-b997-428c3dacfcf7,uuid:1cf81e9c-82eb-47f8-b997-428c3dacfcf7,2538,81,-4.607745634421005,39.33033777351724
2023-07-17T11:49:43Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone TV,no,3,uuid:fa8ec63f-1f01-41eb-9023-052349553ac1,uuid:fa8ec63f-1f01-41eb-9023-052349553ac1,2538,81,-4.604652980143636,39.33020458966662
2023-07-17T11:49:43Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,1,uuid:68f543f6-b2c3-4bae-b62b-ea7250897771,uuid:68f543f6-b2c3-4bae-b62b-ea7250897771,2538,81,-4.605735366926977,39.33190504559983
2023-07-17T11:49:42Z,2023-07-15,PONGWE KIKONENI,NA,2,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,5,uuid:91ca7da2-e209-4e63-a3bb-c2c4bf977a1e,uuid:91ca7da2-e209-4e63-a3bb-c2c4bf977a1e,2538,81,-4.598340051800914,39.32976488819567
2023-07-17T11:49:40Z,2023-07-15,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,1,uuid:cfe78154-66f0-444f-abee-538352f8968d,uuid:cfe78154-66f0-444f-abee-538352f8968d,2538,81,-4.607834310950246,39.32936533376382
2023-07-17T11:47:28Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well inside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,1,uuid:e04a8d61-c0b5-43f7-9e63-5608b3d57626,uuid:e04a8d61-c0b5-43f7-9e63-5608b3d57626,2539,77,-4.600458727657837,39.35073070210504
2023-07-17T11:47:26Z,2023-07-16,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,5,uuid:c487df02-1d9a-4b56-93c8-cdb7a596b547,uuid:c487df02-1d9a-4b56-93c8-cdb7a596b547,2539,77,-4.593339728345007,39.34878842235861
2023-07-17T11:47:24Z,2023-07-16,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,4,uuid:83a2dd97-59ac-42cb-b81f-cf71db1685f2,uuid:83a2dd97-59ac-42cb-b81f-cf71db1685f2,2539,77,-4.6060405690028485,39.35280024127344
2023-07-17T11:47:20Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to piped sewer system,Electricity,NA,Radio Cellphone,no,3,uuid:b85798b9-bbb7-474d-bf0f-52cf10c5eba6,uuid:b85798b9-bbb7-474d-bf0f-52cf10c5eba6,2539,77,-4.604421644084226,39.352963036186395
2023-07-17T11:47:18Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,3,uuid:67a306cd-75af-4a5b-8403-49cdfd4db1a1,uuid:67a306cd-75af-4a5b-8403-49cdfd4db1a1,2539,77,-4.600168361190605,39.35334526833993
2023-07-17T11:47:17Z,2023-07-17,PONGWE KIKONENI,Swahili,3,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Cellphone Table,no,5,uuid:83b77453-cb57-4855-babc-f634076b01b4,uuid:83b77453-cb57-4855-babc-f634076b01b4,2536,77,-4.5996013890940635,39.34972639768635
2023-07-17T11:47:16Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table Cupboard,no,6,uuid:e0d0f8f5-3a52-44c3-8a82-ce21c2aa2eb3,uuid:e0d0f8f5-3a52-44c3-8a82-ce21c2aa2eb3,2536,77,-4.607917309952907,39.3482150083636
2023-07-17T11:47:16Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Radio Cellphone,no,1,uuid:0ff1d725-50d3-4879-9186-c8eab901e6a1,uuid:0ff1d725-50d3-4879-9186-c8eab901e6a1,2529,77,-4.609018403629001,39.352226612318766
2023-07-17T11:47:15Z,2023-07-15,PONGWE KIKONENI,Swahili,3,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Table,no,3,uuid:67913035-e849-44ea-9dec-c02300d34da0,uuid:67913035-e849-44ea-9dec-c02300d34da0,2525,70,-4.588488394257998,39.355727580701654
2023-07-17T11:47:15Z,2023-07-16,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well inside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,3,uuid:c2c3bf51-27ad-4c70-a82a-7ea24f6ceb9e,uuid:c2c3bf51-27ad-4c70-a82a-7ea24f6ceb9e,2536,77,-4.60269878407383,39.34884254804007
2023-07-17T11:47:14Z,2023-07-15,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,6,uuid:0a691db7-09ca-461c-a7b3-2189c26dd6f9,uuid:0a691db7-09ca-461c-a7b3-2189c26dd6f9,2536,77,-4.59748744713924,39.34618284498673
2023-07-17T11:47:12Z,2023-07-15,PONGWE KIKONENI,Swahili,1,other,Iron sheet (mabati),iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table Radio,no,8,uuid:e8b52d1c-00b2-4a84-a0ca-dd8aae54ad11,uuid:e8b52d1c-00b2-4a84-a0ca-dd8aae54ad11,2536,77,-4.596127313362645,39.35038137566931
2023-07-17T11:47:08Z,2023-07-15,PONGWE KIKONENI,NA,4,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Table,no,5,uuid:4f5184e5-9fb7-46da-882d-be80d59cf08f,uuid:4f5184e5-9fb7-46da-882d-be80d59cf08f,2525,70,-4.589698279475153,39.35519013687905
2023-07-17T11:47:05Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,Composting toilet,Kerosene lamp,NA,Cellphone,no,1,uuid:230725a7-1ca1-4470-8be8-0e2220ad9d6b,uuid:230725a7-1ca1-4470-8be8-0e2220ad9d6b,2533,77,-4.603745604800235,39.35070741823243
2023-07-17T11:47:04Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to piped sewer system,Solar panel,NA,Radio,yes,5,uuid:99d2342b-9d26-496f-a80f-4e53e2a22dfa,uuid:99d2342b-9d26-496f-a80f-4e53e2a22dfa,2533,77,-4.609751250282383,39.347534306881926
2023-07-17T11:47:03Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,3,uuid:869b8a72-6661-4f80-af09-030280af4686,uuid:869b8a72-6661-4f80-af09-030280af4686,2528,77,-4.59864229816616,39.35265053779363
2023-07-17T11:47:00Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,None,no,6,uuid:b5e7175b-201f-411a-8ce3-9e6ee8993447,uuid:b5e7175b-201f-411a-8ce3-9e6ee8993447,2533,77,-4.599373423291724,39.35166816614592
2023-07-17T11:46:59Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,Flush to pit latrine,Solar panel,NA,TV Cellphone Table,no,4,uuid:6dfbb652-904b-4c15-8c3e-b2a432cf448a,uuid:6dfbb652-904b-4c15-8c3e-b2a432cf448a,2524,70,-4.594942781798442,39.35287178159859
2023-07-17T11:46:55Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Radio TV,no,2,uuid:7006770a-ab3e-4ef1-8ba8-097c7696e443,uuid:7006770a-ab3e-4ef1-8ba8-097c7696e443,2535,77,-4.607654880837987,39.35095573119599
2023-07-17T11:46:54Z,2023-07-17,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Batteries,NA,None,no,6,uuid:d03e41fb-11cd-46ff-b0d2-f75247528b5e,uuid:d03e41fb-11cd-46ff-b0d2-f75247528b5e,2527,73,-4.596117475375145,39.35950060490143
2023-07-17T11:46:54Z,2023-07-16,PONGWE KIKONENI,NA,2,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,6,uuid:20615850-5598-4999-ab50-5f2b03d4fb6f,uuid:20615850-5598-4999-ab50-5f2b03d4fb6f,2535,77,-4.597334907747942,39.34928861086546
2023-07-17T11:46:53Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,4,uuid:5cda692e-ae1a-4d0a-895d-bd5e18f9e465,uuid:5cda692e-ae1a-4d0a-895d-bd5e18f9e465,2535,77,-4.597805432415557,39.35190291844336
2023-07-17T11:46:53Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,6,uuid:ad5ba6d8-d554-4938-905c-7eab72a24b7a,uuid:ad5ba6d8-d554-4938-905c-7eab72a24b7a,2537,81,-4.595878349769353,39.331678414413545
2023-07-17T11:46:52Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,4,uuid:c127e14f-347d-4e06-90a7-919e2c62df64,uuid:c127e14f-347d-4e06-90a7-919e2c62df64,2535,77,-4.608172024203789,39.350102722114706
2023-07-17T11:46:52Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water inside the house,NA,Improved ventilated pit latrine,Solar panel,NA,Cellphone,no,5,uuid:bd50a625-72d2-40a3-8ddb-a9c3d30709cc,uuid:bd50a625-72d2-40a3-8ddb-a9c3d30709cc,2531,77,-4.596950429903767,39.35118072214306
2023-07-17T11:46:52Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,Flush to pit latrine,Solar panel,NA,TV Cellphone,no,7,uuid:c9a39cf3-9491-45c8-8e24-e87e98679062,uuid:c9a39cf3-9491-45c8-8e24-e87e98679062,2537,81,-4.5994722598608195,39.33258724217472
2023-07-17T11:46:51Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Cellphone,no,5,uuid:40e567c5-26d3-4fb2-ba01-72dcb08bc626,uuid:40e567c5-26d3-4fb2-ba01-72dcb08bc626,2531,77,-4.611236787760197,39.350870957139286
2023-07-17T11:46:51Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,TV Cellphone,no,3,uuid:1f7434dd-6be7-46fa-a090-2b694fbec8b7,uuid:1f7434dd-6be7-46fa-a090-2b694fbec8b7,2537,81,-4.597329913554736,39.33205654633647
2023-07-17T11:46:51Z,2023-07-15,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,4,uuid:413ed526-2f75-49ae-8206-7b3d2a2bcd83,uuid:413ed526-2f75-49ae-8206-7b3d2a2bcd83,2535,77,-4.604919138041032,39.35200740015725
2023-07-17T11:46:50Z,2023-07-16,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,5,uuid:731b22eb-2715-46c0-904d-ffbf6446d406,uuid:731b22eb-2715-46c0-904d-ffbf6446d406,2531,77,-4.606121354633888,39.35101254708151
2023-07-17T11:46:50Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Kerosene lamp,NA,Cellphone,no,1,uuid:87f71742-4c79-4567-84a5-0e18d3ff4f64,uuid:87f71742-4c79-4567-84a5-0e18d3ff4f64,2531,77,-4.605977627299278,39.35093299968449
2023-07-17T11:46:48Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Radio Cellphone,no,6,uuid:f14c326b-0efb-440e-90c7-e97cce7455b2,uuid:f14c326b-0efb-440e-90c7-e97cce7455b2,2531,77,-4.608387442599234,39.34967396856213
2023-07-17T11:46:47Z,2023-07-15,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,5,uuid:afb1bca2-a982-40df-b5a6-b67b532cdd9b,uuid:afb1bca2-a982-40df-b5a6-b67b532cdd9b,2531,77,-4.608419591734947,39.35020990349441
2023-07-17T11:46:43Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table,no,3,uuid:62d15caf-f043-4638-8568-422cfd32176a,uuid:62d15caf-f043-4638-8568-422cfd32176a,2534,77,-4.609447121640264,39.34896827573961
2023-07-17T11:46:42Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Cellphone Table,no,7,uuid:eded1358-ec98-49dc-ac25-b4efabec0374,uuid:eded1358-ec98-49dc-ac25-b4efabec0374,2534,77,-4.607800433194692,39.348745168159674
2023-07-17T11:46:42Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,1,uuid:b89bbf6d-3cca-4426-a8b5-c00060ed28ca,uuid:b89bbf6d-3cca-4426-a8b5-c00060ed28ca,2532,77,-4.601651441376755,39.35125642720175
2023-07-17T11:46:42Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to pit latrine,Electricity,NA,Cellphone Table TV Radio,no,8,uuid:f91f0842-5175-4515-83c0-66d9146e64a4,uuid:f91f0842-5175-4515-83c0-66d9146e64a4,2534,77,-4.608488381310789,39.348837650506624
2023-07-17T11:46:40Z,2023-07-15,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,1,uuid:34cd7b46-7034-4d43-b806-7351c53328ae,uuid:34cd7b46-7034-4d43-b806-7351c53328ae,2534,77,-4.60309892237558,39.35028715663815
2023-07-17T11:46:39Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone TV Sofa,no,7,uuid:67c8b454-9e97-49c5-bcb5-bba870d14f1c,uuid:67c8b454-9e97-49c5-bcb5-bba870d14f1c,2526,77,-4.599747313835446,39.35213140910226
2023-07-17T11:46:32Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Batteries,NA,Cellphone Table,no,8,uuid:d647a523-0d0b-4217-8f99-70a9752e800c,uuid:d647a523-0d0b-4217-8f99-70a9752e800c,2530,77,-4.6022458586270805,39.35195550608856
2023-07-17T11:42:35Z,2023-07-17,PONGWE KIKONENI,Swahili,3,mud,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Solar panel,NA,Radio Cellphone,yes,6,uuid:764fda85-780f-4b05-93b2-c19a3446df42,uuid:764fda85-780f-4b05-93b2-c19a3446df42,2540,14,-4.463122048720278,39.35430932565845
2023-07-17T11:40:53Z,2023-07-17,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Cellphone,no,8,uuid:8081c3eb-d2e6-4b03-8f52-a7a005a2e504,uuid:8081c3eb-d2e6-4b03-8f52-a7a005a2e504,2575,80,-4.573026749624916,39.286263686648034
2023-07-17T11:37:48Z,2023-07-17,PONGWE KIKONENI,English,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio TV Cellphone Sofa Table Cupboard,no,2,uuid:8dc4ead4-8266-4688-b52e-2cfd309ff6a3,uuid:8dc4ead4-8266-4688-b52e-2cfd309ff6a3,2519,51,-4.5446699368334045,39.371325665314956
2023-07-17T11:36:13Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,4,uuid:e953e0d5-7556-497a-baaf-b07fca48a645,uuid:e953e0d5-7556-497a-baaf-b07fca48a645,2470,95,-4.639100165552882,39.34168264174186
2023-07-17T11:36:11Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,10,uuid:5951ed6b-5a72-4ac6-8f73-f7bb37608ece,uuid:5951ed6b-5a72-4ac6-8f73-f7bb37608ece,2470,95,-4.633390307467231,39.3418794706922
2023-07-17T11:36:07Z,2023-07-15,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,2,uuid:5a0fd231-d381-4d88-b3fe-7590aa67e1eb,uuid:5a0fd231-d381-4d88-b3fe-7590aa67e1eb,2470,95,-4.630455823306576,39.34169709652554
2023-07-17T11:28:55Z,2023-07-17,PONGWE KIKONENI,NA,1,blocks_mud,NA,iron,NA,Covered well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,3,uuid:05261679-4990-4e3c-a030-d3b304a85bac,uuid:05261679-4990-4e3c-a030-d3b304a85bac,2518,51,-4.550817577195929,39.3715864954527
2023-07-17T11:27:20Z,2023-07-17,RAMISI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Radio,no,3,uuid:1ddd83d0-90e2-44b1-a019-b8bf653de8b2,uuid:1ddd83d0-90e2-44b1-a019-b8bf653de8b2,2490,22,-4.506594500282506,39.40705853437489
2023-07-17T11:27:10Z,2023-07-15,RAMISI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Table,no,2,uuid:7329f301-3dd3-4016-9471-eb264fa8223c,uuid:7329f301-3dd3-4016-9471-eb264fa8223c,2490,22,-4.505090391450646,39.40510966744734
2023-07-17T11:27:05Z,2023-07-15,RAMISI,Swahili,1,mud,NA,iron,NA,Water collected directly from the river or ponds,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,5,uuid:6421efb4-20c7-4863-a78d-624a780fcf0f,uuid:6421efb4-20c7-4863-a78d-624a780fcf0f,2490,22,-4.511183989071786,39.40581335753509
2023-07-17T11:26:52Z,2023-07-15,RAMISI,Swahili,2,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Radio Table,no,8,uuid:2bfb4612-b563-415b-8649-187c3499b9ce,uuid:2bfb4612-b563-415b-8649-187c3499b9ce,2490,22,-4.512124204116655,39.404919074339524
2023-07-17T11:25:46Z,2023-07-17,RAMISI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,5,uuid:9df94915-3452-49f9-940c-24b9c27d3a7e,uuid:9df94915-3452-49f9-940c-24b9c27d3a7e,2489,17,-4.493468055675538,39.3923322648688
2023-07-17T11:25:43Z,2023-07-17,RAMISI,NA,3,mud,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Firewood,NA,None,no,4,uuid:2c3099d0-c816-432a-9009-75e21353eb8d,uuid:2c3099d0-c816-432a-9009-75e21353eb8d,2482,17,-4.4864818895225556,39.392529806991874
2023-07-17T11:25:42Z,2023-07-17,RAMISI,Swahili,3,mud,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Solar panel,NA,Radio Sofa Cupboard,no,1,uuid:dbdf8f4c-006b-45a0-91b1-b8840a565bec,uuid:dbdf8f4c-006b-45a0-91b1-b8840a565bec,2482,17,-4.497128876324093,39.393307836766795
2023-07-17T11:25:41Z,2023-07-17,RAMISI,NA,2,mud,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Firewood,NA,Cellphone,no,3,uuid:e7ad2872-d429-4e97-90b1-2702ac3489de,uuid:e7ad2872-d429-4e97-90b1-2702ac3489de,2482,17,-4.485237130952841,39.39425671891151
2023-07-17T11:25:41Z,2023-07-17,RAMISI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Composting toilet,Solar panel,NA,Radio Cellphone,no,9,uuid:6c8c31b4-4b97-4876-b860-92d702936ce5,uuid:6c8c31b4-4b97-4876-b860-92d702936ce5,2489,17,-4.484247346348844,39.39256809988469
2023-07-17T11:25:30Z,2023-07-17,RAMISI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone,no,4,uuid:21fb879a-f346-42bf-b2df-aa58d0c87419,uuid:21fb879a-f346-42bf-b2df-aa58d0c87419,2489,17,-4.486298587904634,39.394300937441805
2023-07-17T11:25:22Z,2023-07-17,RAMISI,NA,2,palm,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone Table,no,10,uuid:f4584c95-cbe9-4fd6-b4f3-fa64195a7b56,uuid:f4584c95-cbe9-4fd6-b4f3-fa64195a7b56,2489,17,-4.490897617385049,39.394811705864335
2023-07-17T11:14:37Z,2023-07-17,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Piped water outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Cellphone,no,7,uuid:d93fd903-fce7-4649-b42f-c05470a5a33d,uuid:d93fd903-fce7-4649-b42f-c05470a5a33d,2541,21,-4.477477227473171,39.34387991492363
2023-07-17T11:12:34Z,2023-07-16,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,yes,10,uuid:5cfb3b54-e79f-4d2e-91dc-77049f1e4f52,uuid:5cfb3b54-e79f-4d2e-91dc-77049f1e4f52,2562,53,-4.533291178909896,39.30860792207276
2023-07-17T11:12:33Z,2023-07-15,PONGWE KIKONENI,Swahili,0,blocks_mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,1,uuid:efd30f39-bb3f-4dc9-9651-6e03e47fef5c,uuid:efd30f39-bb3f-4dc9-9651-6e03e47fef5c,2562,53,-4.5322399055942215,39.30607997777332
2023-07-17T11:12:32Z,2023-07-15,PONGWE KIKONENI,Swahili,0,blocks_mud,NA,iron,NA,Open well inside the compound,NA,Traditional pit latrine,Electricity,NA,TV Radio Table,no,1,uuid:68cc2746-a219-4611-be0f-5b350a59daab,uuid:68cc2746-a219-4611-be0f-5b350a59daab,2562,53,-4.533930985108054,39.30623638595768
2023-07-17T11:12:30Z,2023-07-15,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Cellphone Table,no,5,uuid:9888f8a3-cb9c-41a5-9437-35d4b86b30d1,uuid:9888f8a3-cb9c-41a5-9437-35d4b86b30d1,2562,53,-4.525795282001793,39.304811797932565
2023-07-17T11:09:43Z,2023-07-17,RAMISI,Swahili,3,blocks_mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone,yes,7,uuid:c14ad591-2f9c-4d3e-af25-55b19bd2361a,uuid:c14ad591-2f9c-4d3e-af25-55b19bd2361a,2485,12,-4.497537840493659,39.41258782798874
2023-07-17T11:09:42Z,2023-07-17,RAMISI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,no,3,uuid:8f53f285-be78-4896-850d-8357254a3da2,uuid:8f53f285-be78-4896-850d-8357254a3da2,2485,12,-4.494037062136208,39.413804779738754
2023-07-17T11:09:20Z,2023-07-15,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,2,uuid:342672d4-956b-43d6-8a44-8a5cecf88e54,uuid:342672d4-956b-43d6-8a44-8a5cecf88e54,2565,57,-4.53714960709382,39.29233534344343
